time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,attendance_date,day_number,school_type,num_schools,enrolments,present_sessions,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,enrolments_pa_10_exact
2021,Week 2,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,08/01/2021,1,Secondary,42,37557,4289747,0,492502,392592,99910,0,4849464,2144873.5,2144873.5,4289747,0,331025,17958,37,25,178,905,8063,34401,0,0,0,0,0,0,4121,7250,85255,3284,67215,13843
2021,Week 2,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,08/01/2021,1,Special,12,1354,151038,0,20892,17263,3629,0,176161,75519,75519,151038,0,11190,1168,0,0,4,487,166,4248,0,0,0,0,0,0,90,223,3316,0,4231,536
2021,Week 2,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,08/01/2021,1,Special,95,33346,3929086,0,359520,278697,80823,0,4373178,1964543,1964543,3929086,0,235566,13875,95,7,391,2768,4656,21339,0,0,0,0,0,0,12262,5268,59571,3722,84572,9935
2021,Week 2,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,08/01/2021,1,Primary,88,32688,3857791,0,348788,269625,79163,0,4288972,1928895.5,1928895.5,3857791,0,229548,13328,93,7,391,2589,4346,19323,0,0,0,0,0,0,12128,5140,58277,3618,82393,9635
2021,Week 2,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,08/01/2021,1,PRU/Academy/Free school AP,69,17619,2152150,0,153559,123655,29904,0,2347145,1076075,1076075,2152150,0,106579,5827,63,1,345,2122,282,8436,0,0,0,0,0,0,8772,3122,16653,1357,41436,4254
2021,Week 2,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,08/01/2021,1,Secondary,19,15069,1705641,0,195229,145970,49259,0,1941827,852820.5,852820.5,1705641,0,122969,7501,30,6,46,467,4064,10887,0,0,0,0,0,0,3356,2018,41624,2261,40957,5381
2021,Week 2,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,08/01/2021,1,Special,7,658,71295,0,10732,9072,1660,0,84206,35647.5,35647.5,71295,0,6018,547,2,0,0,179,310,2016,0,0,0,0,0,0,134,128,1294,104,2179,300
2021,Week 2,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,08/01/2021,1,Special,41,16906,2003949,0,196229,163190,33039,0,2235420,1001974.5,1001974.5,2003949,0,137562,6691,18,7,2,867,2925,15118,0,0,0,0,0,0,3045,3063,24534,2397,35242,5503
2021,Week 2,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,08/01/2021,1,Primary,38,16429,1951404,0,187055,156178,30877,0,2171356,975702,975702,1951404,0,134854,6239,18,7,2,715,2742,11601,0,0,0,0,0,0,3004,3000,22476,2397,32897,5321
2021,Week 2,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,08/01/2021,1,PRU/Academy/Free school AP,30,8505,1032346,0,76557,65442,11115,0,1130593,516173,516173,1032346,0,57379,2472,16,5,0,581,290,4699,0,0,0,0,0,0,2272,1405,7390,48,21690,2229
2021,Week 2,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,08/01/2021,1,Secondary,8,7924,919058,0,110498,90736,19762,0,1040763,459529,459529,919058,0,77475,3767,2,2,2,134,2452,6902,0,0,0,0,0,0,732,1595,15086,2349,11207,3092
2021,Week 2,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,08/01/2021,1,Special,3,477,52545,0,9174,7012,2162,0,64064,26272.5,26272.5,52545,0,2708,452,0,0,0,152,183,3517,0,0,0,0,0,0,41,63,2058,0,2345,182
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,08/01/2021,1,Special,550,188445,23458658,0,1813080,1411184,401896,0,25715746,11729329,11729329,23458658,0,1147768,60319,1228,1019,4965,11267,19858,131804,0,0,0,0,0,0,53228,17456,314827,8359,444008,45304
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,08/01/2021,1,Primary,529,185652,23142507,0,1762385,1365898,396487,0,25337790,11571253.5,11571253.5,23142507,0,1121369,56394,1218,1019,4922,9712,19492,118816,0,0,0,0,0,0,52944,17154,310455,7908,432898,44131
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,08/01/2021,1,PRU/Academy/Free school AP,448,103277,13145774,0,850036,689182,160854,0,14227970,6572887,6572887,13145774,0,558358,24571,658,33,4464,7630,2187,58325,0,0,0,0,0,0,40441,12057,96636,3694,232160,20987
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,08/01/2021,1,Secondary,81,82375,9996733,0,912349,676716,235633,0,11109820,4998366.5,4998366.5,9996733,0,563011,31823,560,986,458,2082,17305,60491,0,0,0,0,0,0,12503,5097,213819,4214,200738,23144
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,08/01/2021,1,Special,21,2793,316151,0,50695,45286,5409,0,377956,158075.5,158075.5,316151,0,26399,3925,10,0,43,1555,366,12988,0,0,0,0,0,0,284,302,4372,451,11110,1173
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,08/01/2021,1,Special,50,25589,3197453,0,237245,185953,51292,0,3499260,1598726.5,1598726.5,3197453,0,158379,7752,327,25,1,2040,1799,15630,0,0,0,0,0,0,7505,1761,41709,317,64562,6175
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,08/01/2021,1,Primary,45,25080,3135646,0,229473,179991,49482,0,3427768,1567823,1567823,3135646,0,154581,7263,327,5,1,1698,1735,14381,0,0,0,0,0,0,7453,1717,40002,310,62649,6011
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,08/01/2021,1,PRU/Academy/Free school AP,33,13134,1662697,0,104067,83103,20964,0,1798829,831348.5,831348.5,1662697,0,70877,3137,188,0,0,1573,110,7218,0,0,0,0,0,0,5747,1263,13767,187,32065,2652
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,08/01/2021,1,Secondary,12,11946,1472949,0,125406,96888,28518,0,1628939,736474.5,736474.5,1472949,0,83704,4126,139,5,1,125,1625,7163,0,0,0,0,0,0,1706,454,26235,123,30584,3359
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,08/01/2021,1,Special,5,509,61807,0,7772,5962,1810,0,71492,30903.5,30903.5,61807,0,3798,489,0,20,0,342,64,1249,0,0,0,0,0,0,52,44,1707,7,1913,164
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,08/01/2021,1,Special,55,26756,3133476,0,228497,164257,64240,0,3435379,1566738,1566738,3133476,0,130252,7569,243,2408,2263,661,2565,16206,0,0,0,0,0,0,8110,2296,52135,1259,73406,6126
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,08/01/2021,1,Primary,52,26395,3092400,0,224066,160072,63994,0,3388249,1546200,1546200,3092400,0,127655,7107,243,2408,2263,451,2565,15290,0,0,0,0,0,0,8110,2262,51923,1259,71783,6012
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,08/01/2021,1,PRU/Academy/Free school AP,39,15300,1828807,0,120505,86417,34088,0,1993384,914403.5,914403.5,1828807,0,69725,3342,172,0,1151,327,281,9329,0,0,0,0,0,0,6471,1774,24696,707,44072,3229
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,08/01/2021,1,Secondary,13,11095,1263593,0,103561,73655,29906,0,1394865,631796.5,631796.5,1263593,0,57930,3765,71,2408,1112,124,2284,5961,0,0,0,0,0,0,1639,488,27227,552,27711,2783
2021,Week 2,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,08/01/2021,1,Special,3,361,41076,0,4431,4185,246,0,47130,20538,20538,41076,0,2597,462,0,0,0,210,0,916,0,0,0,0,0,0,0,34,212,0,1623,114
2021,Week 2,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",08/01/2021,1,Special,97,21024,2594515,0,200861,175132,25729,0,2863954,1297257.5,1297257.5,2594515,0,144999,10748,41,2,421,1467,2219,15235,0,0,0,0,0,0,3933,2404,18561,831,68578,5261
2021,Week 2,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",08/01/2021,1,Primary,93,20717,2558465,0,196035,170936,25099,0,2822042,1279232.5,1279232.5,2558465,0,142442,10400,41,2,421,1419,2103,14108,0,0,0,0,0,0,3933,2287,18052,827,67542,5145
2021,Week 2,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",08/01/2021,1,PRU/Academy/Free school AP,78,11429,1446465,0,87572,78118,9454,0,1567546,723232.5,723232.5,1446465,0,65092,4329,34,0,272,1242,301,6848,0,0,0,0,0,0,3022,926,4993,513,33509,2206
2021,Week 2,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",08/01/2021,1,Secondary,15,9288,1112000,0,108463,92818,15645,0,1254496,556000,556000,1112000,0,77350,6071,7,2,149,177,1802,7260,0,0,0,0,0,0,911,1361,13059,314,34033,2939
2021,Week 2,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",08/01/2021,1,Special,4,307,36050,0,4826,4196,630,0,41912,18025,18025,36050,0,2557,348,0,0,0,48,116,1127,0,0,0,0,0,0,0,117,509,4,1036,116
2021,Week 2,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,08/01/2021,1,Special,236,70383,8595920,0,683582,565945,117637,0,9461683,4297960,4297960,8595920,0,476424,23020,359,1786,1214,3835,6294,53013,0,0,0,0,0,0,18761,5619,84208,9049,182181,17939
2021,Week 2,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,08/01/2021,1,Primary,227,69064,8451537,0,658224,544163,114061,0,9285884,4225768.5,4225768.5,8451537,0,464438,21457,359,1786,1214,3410,5897,45602,0,0,0,0,0,0,18601,5437,81155,8868,176123,17359
2021,Week 2,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,08/01/2021,1,PRU/Academy/Free school AP,182,34911,4364044,0,278501,232354,46147,0,4730267,2182022,2182022,4364044,0,202037,8248,277,0,833,2512,795,17652,0,0,0,0,0,0,12648,3882,26763,2854,87722,7470
2021,Week 2,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,08/01/2021,1,Secondary,45,34153,4087493,0,379723,311809,67914,0,4555617,2043746.5,2043746.5,4087493,0,262401,13209,82,1786,381,898,5102,27950,0,0,0,0,0,0,5953,1555,54392,6014,88401,9889
2021,Week 2,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,08/01/2021,1,Special,9,1319,144383,0,25358,21782,3576,0,175799,72191.5,72191.5,144383,0,11986,1563,0,0,0,425,397,7411,0,0,0,0,0,0,160,182,3053,181,6058,580
2021,Week 2,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,08/01/2021,1,Special,585,206905,25393932,0,2022173,1523069,499104,0,27932506,12696966,12696966,25393932,0,1230300,84728,1745,7582,1521,8431,15893,154608,0,0,0,0,0,0,50324,28067,395910,17886,516401,50482
2021,Week 2,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,08/01/2021,1,Primary,559,202245,24865012,0,1936533,1450731,485802,0,27299315,12432506,12432506,24865012,0,1190967,79319,1722,7582,1521,7350,15375,128634,0,0,0,0,0,0,49625,27445,384212,17603,497770,48526
2021,Week 2,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,08/01/2021,1,PRU/Academy/Free school AP,459,110412,13983148,0,909462,704115,205347,0,15156720,6991574,6991574,13983148,0,579878,32473,1188,2,1237,5730,2388,62958,0,0,0,0,0,0,38585,18267,136631,4947,264110,22356
2021,Week 2,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,08/01/2021,1,Secondary,100,91833,10881864,0,1027071,746616,280455,0,12142595,5440932,5440932,10881864,0,611089,46846,534,7580,284,1620,12987,65676,0,0,0,0,0,0,11040,9178,247581,12656,233660,26170
2021,Week 2,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,08/01/2021,1,Special,26,4660,528920,0,85640,72338,13302,0,633191,264460,264460,528920,0,39333,5409,23,0,0,1081,518,25974,0,0,0,0,0,0,699,622,11698,283,18631,1956
2021,Week 2,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,08/01/2021,1,Special,99,40624,4939253,0,385615,292600,93015,0,5399461,2469626.5,2469626.5,4939253,0,248231,14077,248,6,442,1645,6876,21075,0,0,0,0,0,0,10438,5923,73102,3552,74593,10269
2021,Week 2,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,08/01/2021,1,Primary,94,39833,4848565,0,374119,283573,90546,0,5294646,2424282.5,2424282.5,4848565,0,242366,13367,248,6,442,1484,6634,19026,0,0,0,0,0,0,10379,5880,70735,3552,71962,9993
2021,Week 2,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,08/01/2021,1,PRU/Academy/Free school AP,75,21852,2727126,0,183139,140381,42758,0,2943281,1363563,1363563,2727126,0,123154,5634,157,2,422,1359,464,9189,0,0,0,0,0,0,7778,2953,30770,1257,33016,4916
2021,Week 2,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,08/01/2021,1,Secondary,19,17981,2121439,0,190980,143192,47788,0,2351365,1060719.5,1060719.5,2121439,0,119212,7733,91,4,20,125,6170,9837,0,0,0,0,0,0,2601,2927,39965,2295,38946,5077
2021,Week 2,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,08/01/2021,1,Special,5,791,90688,0,11496,9027,2469,0,104815,45344,45344,90688,0,5865,710,0,0,0,161,242,2049,0,0,0,0,0,0,59,43,2367,0,2631,276
2021,Week 2,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,08/01/2021,1,Special,594,156803,19792579,0,1419475,1138876,280599,0,21496851,9896289.5,9896289.5,19792579,0,953149,57901,667,20,4218,13092,19261,87847,0,0,0,0,0,0,55421,18529,190802,14373,284797,34598
2021,Week 2,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,08/01/2021,1,Primary,564,154002,19457997,0,1376185,1102615,273570,0,21109115,9728998.5,9728998.5,19457997,0,932363,54727,643,20,4145,12257,18637,77102,0,0,0,0,0,0,54556,18263,185093,14184,274933,33631
2021,Week 2,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,08/01/2021,1,PRU/Academy/Free school AP,482,85468,11116619,0,631003,515382,115621,0,11901356,5558309.5,5558309.5,11116619,0,434917,24353,426,5,4064,9795,2312,36789,0,0,0,0,0,0,39190,11040,59600,4317,153734,14307
2021,Week 2,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,08/01/2021,1,Secondary,82,68534,8341378,0,745182,587233,157949,0,9207759,4170689,4170689,8341378,0,497446,30374,217,15,81,2462,16325,40313,0,0,0,0,0,0,15366,7223,125493,9867,121199,19324
2021,Week 2,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,08/01/2021,1,Special,30,2801,334582,0,43290,36261,7029,0,387736,167291,167291,334582,0,20786,3174,24,0,73,835,624,10745,0,0,0,0,0,0,865,266,5709,189,9864,967
2021,Week 2,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,08/01/2021,1,Special,70,24475,3086074,0,215900,162193,53707,0,3335320,1543037,1543037,3086074,0,138391,7699,50,4,7,1617,2084,12341,0,0,0,0,0,0,14674,2475,30036,6522,33346,5242
2021,Week 2,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,08/01/2021,1,Primary,67,24201,3055395,0,211227,158255,52972,0,3297540,1527697.5,1527697.5,3055395,0,136069,7288,50,4,7,1533,2023,11281,0,0,0,0,0,0,14463,2464,29525,6520,30918,5141
2021,Week 2,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,08/01/2021,1,PRU/Academy/Free school AP,55,13038,1693829,0,100281,77016,23265,0,1810202,846914.5,846914.5,1693829,0,66274,3477,30,1,1,1234,175,5824,0,0,0,0,0,0,9296,1434,11078,1457,16092,2269
2021,Week 2,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,08/01/2021,1,Secondary,12,11163,1361566,0,110946,81239,29707,0,1487338,680783,680783,1361566,0,69795,3811,20,3,6,299,1848,5457,0,0,0,0,0,0,5167,1030,18447,5063,14826,2872
2021,Week 2,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,08/01/2021,1,Special,3,274,30679,0,4673,3938,735,0,37780,15339.5,15339.5,30679,0,2322,411,0,0,0,84,61,1060,0,0,0,0,0,0,211,11,511,2,2428,101
2021,Week 2,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,08/01/2021,1,Special,43,17329,2117198,0,164182,100390,63792,0,2340433,1058599,1058599,2117198,0,84978,5232,26,7,185,649,2175,7138,0,0,0,0,0,0,8244,3654,51666,228,59053,4252
2021,Week 2,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,08/01/2021,1,Primary,39,16861,2061797,0,157501,94785,62716,0,2276906,1030898.5,1030898.5,2061797,0,80850,4921,26,7,185,435,2140,6221,0,0,0,0,0,0,8216,3489,50793,218,57608,4080
2021,Week 2,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,08/01/2021,1,PRU/Academy/Free school AP,31,9649,1224379,0,78099,49803,28296,0,1329872,612189.5,612189.5,1224379,0,44024,2570,20,6,185,222,233,2543,0,0,0,0,0,0,6118,2240,19758,180,27394,1981
2021,Week 2,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,08/01/2021,1,Secondary,8,7212,837418,0,79402,44982,34420,0,947034,418709,418709,837418,0,36826,2351,6,1,0,213,1907,3678,0,0,0,0,0,0,2098,1249,31035,38,30214,2099
2021,Week 2,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,08/01/2021,1,Special,4,468,55401,0,6681,5605,1076,0,63527,27700.5,27700.5,55401,0,4128,311,0,0,0,214,35,917,0,0,0,0,0,0,28,165,873,10,1445,172
2021,Week 2,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,08/01/2021,1,Special,338,105544,12651847,0,949111,730874,218237,0,13806377,6325923.5,6325923.5,12651847,0,607820,34421,416,20,1788,3675,12256,70478,0,0,0,0,0,0,45659,7982,158730,5866,205419,25063
2021,Week 2,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,08/01/2021,1,Primary,326,104528,12538351,0,933479,717626,215853,0,13673020,6269175.5,6269175.5,12538351,0,599545,33138,414,20,1788,3368,12238,67115,0,0,0,0,0,0,45350,7923,156734,5846,201190,24686
2021,Week 2,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,08/01/2021,1,PRU/Academy/Free school AP,281,58181,7108867,0,429981,344726,85255,0,7647475,3554433.5,3554433.5,7108867,0,299487,14592,256,0,1697,2912,594,25188,0,0,0,0,0,0,34502,5727,42312,2714,108627,11515
2021,Week 2,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,08/01/2021,1,Secondary,45,46347,5429484,0,503498,372900,130598,0,6025545,2714742,2714742,5429484,0,300058,18546,158,20,91,456,11644,41927,0,0,0,0,0,0,10848,2196,114422,3132,92563,13171
2021,Week 2,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,08/01/2021,1,Special,12,1016,113496,0,15632,13248,2384,0,133357,56748,56748,113496,0,8275,1283,2,0,0,307,18,3363,0,0,0,0,0,0,309,59,1996,20,4229,377
2021,Week 2,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,08/01/2021,1,Special,100,40768,4824896,0,349503,221654,127849,0,5262501,2412448,2412448,4824896,0,174075,10589,370,3,58,952,10637,24970,0,0,0,0,0,0,16629,3935,103262,4023,88102,8725
2021,Week 2,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,08/01/2021,1,Primary,94,40172,4762194,0,336770,212821,123949,0,5184706,2381097,2381097,4762194,0,169875,9890,370,3,58,915,10397,21313,0,0,0,0,0,0,16471,3911,99545,4022,85742,8472
2021,Week 2,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,08/01/2021,1,PRU/Academy/Free school AP,75,22930,2740107,0,170793,111676,59117,0,2960287,1370053.5,1370053.5,2740107,0,93624,4938,189,0,52,732,612,11529,0,0,0,0,0,0,12325,3194,42431,1167,49387,4337
2021,Week 2,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,08/01/2021,1,Secondary,19,17242,2022087,0,165977,101145,64832,0,2224419,1011043.5,1011043.5,2022087,0,76251,4952,181,3,6,183,9785,9784,0,0,0,0,0,0,4146,717,57114,2855,36355,4135
2021,Week 2,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,08/01/2021,1,Special,6,596,62702,0,12733,8833,3900,0,77795,31351,31351,62702,0,4200,699,0,0,0,37,240,3657,0,0,0,0,0,0,158,24,3717,1,2360,253
2021,Week 2,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,08/01/2021,1,Special,148,34222,4220021,0,352884,303144,49740,0,4673405,2110010.5,2110010.5,4220021,0,259108,14320,292,2,165,2406,4585,22266,0,0,0,0,0,0,5749,4648,38336,1007,100500,9415
2021,Week 2,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,08/01/2021,1,Primary,146,33845,4179320,0,345235,297716,47519,0,4621782,2089660,2089660,4179320,0,256023,13808,292,2,165,2346,4455,20625,0,0,0,0,0,0,5633,4575,36304,1007,97227,9248
